Title,UrlName,Summary,Language,IsVisibleInPkb,IsVisibleInCsp,IsVisibleInPrm
"Setting Up Single Sign-On (SSO)","setting-up-single-sign-on-sso","<p>Business and Enterprise plans support SAML 2.0 SSO with providers like Okta, Azure AD, and Google Workspace:</p><ol><li>Go to Workspace Settings > Security > Single Sign-On.</li><li>Select your identity provider or choose Generic SAML 2.0.</li><li>Copy the Nimbus Workspace ACS URL and Entity ID into your identity provider's app configuration.</li><li>Upload your identity provider's signing certificate and metadata into Nimbus Workspace.</li><li>Enable Enforce SSO once you've tested a successful login, so all users are required to authenticate through your identity provider going forward.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Configuring SCIM User Provisioning","configuring-scim-user-provisioning","<p>Enterprise plans support SCIM 2.0 for automated user provisioning and deprovisioning from your identity provider:</p><ol><li>Go to Workspace Settings > Security > SCIM Provisioning.</li><li>Generate a SCIM API token (shown once — store it securely).</li><li>Enter the Nimbus Workspace SCIM base URL and token into your identity provider's provisioning app.</li><li>Map identity provider groups to Nimbus Workspace roles.</li><li>Enable automatic deprovisioning so a user removed from your identity provider is deactivated in Nimbus Workspace within 15 minutes.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Setting a Password Policy for Your Organization","setting-a-password-policy-for-your-organization","<p>Business and Enterprise Admins can enforce a minimum password policy for all non-SSO users under Workspace Settings > Security > Password Policy, including minimum length (8–20 characters), required character types (uppercase, number, symbol), and a maximum password age forcing periodic resets (30, 60, or 90 days, or never). Policy changes apply to the next password set by each user; existing passwords aren't invalidated retroactively unless you also enable Force Reset on Next Login.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Login Notifications","understanding-login-notifications","<p>Nimbus Workspace sends an email notification whenever your account is signed into from a new device or an unrecognized location, including the approximate location, device type, and time. This is separate from 2FA and cannot be disabled for security reasons, though Enterprise Admins can route these notifications to a shared security inbox in addition to the individual user. If you receive a notification for a login you don't recognize, change your password immediately and review Active Sessions.</p>","en_US","TRUE","TRUE","FALSE"
"Restricting Login by IP Address","restricting-login-by-ip-address","<p>Enterprise plans support IP allowlisting to restrict workspace login to specific network ranges — typically a corporate VPN or office IP block. Configure this under Workspace Settings > Security > IP Allowlist by adding CIDR ranges. Once enabled, login attempts from outside the allowlist are blocked before password entry, with an explanatory message. Test the allowlist with a non-Admin account before fully enforcing it, since a misconfigured range can lock out your entire team, including Admins.</p>","en_US","TRUE","TRUE","FALSE"
"Managing Pending Invitations","managing-pending-invitations","<p>Go to Team Directory > Pending Invitations to see everyone who's been invited but hasn't yet accepted, along with the date sent and days remaining before expiration (invitations expire after 14 days). From this list you can resend an invitation, edit the assigned role before it's accepted, or revoke it entirely. Revoking an invitation immediately invalidates the invite link; the invited person will see an expired-invitation message if they try to use it afterward.</p>","en_US","TRUE","TRUE","FALSE"
"Resending an Expired Invitation","resending-an-expired-invitation","<p>Invitations expire 14 days after being sent if not accepted. To resend one, go to Team Directory > Pending Invitations, find the expired entry (marked with an Expired badge), and click Resend. This generates a fresh invite link with a new 14-day expiration; the original expired link will no longer work. You do not need to re-enter the invitee's email or role — those carry over from the original invitation automatically.</p>","en_US","TRUE","TRUE","FALSE"
"Changing a User's Role","changing-a-user-s-role","<p>To change a teammate's role, go to Team Directory, find the user, and select their current role badge to open a dropdown of available roles. Role changes take effect immediately — a Member promoted to Admin gains new permissions on their very next page load, no re-login required. Downgrading a user's role can immediately remove their access to project settings or integrations they previously configured, so review their current responsibilities before downgrading.</p>","en_US","TRUE","TRUE","FALSE"
"Viewing Active Sessions","viewing-active-sessions","<p>Go to Account Settings > Security > Active Sessions to see every device and browser currently signed into your account, including the last-active time, approximate location, and device type. This is useful for confirming no one else is using your account. Each session can be individually revoked, or you can use Sign Out of All Devices to end every session at once, including your current one, requiring you to log back in.</p>","en_US","TRUE","TRUE","FALSE"
"Signing Out of All Devices","signing-out-of-all-devices","<p>If you suspect unauthorized access, go to Account Settings > Security > Active Sessions and click Sign Out of All Devices. This immediately invalidates every active session, including mobile app sessions and any browser tabs, requiring a fresh login everywhere. It's recommended to also change your password and review recent activity in the audit log immediately after doing this, in case the unauthorized session made any changes.</p>","en_US","TRUE","TRUE","FALSE"
